barasati,cloth
barasi,eruption
barasi,leprosy
barasi,rash
barawai,swift
barawaji,fabric-with-gold-threads
barawaji,fabric
baraza,assembly
baraza,committee
baraza,council
baraza,elders-of-a-tribe
baraza,entrance-hall
baraza,reception-room
baraza,gathering
baraza,meeting
baraza,sitting-area-outside-traditional-Swahili-homes
baraza,veranda
baraza,(president's)-cabinet
baraza,elders
baraza,reception
baraza,sitting-area
baraza (la rais),cabinet
barazahi,paradise
bardhuli,dandy
bardhuli,fool
bardhuli,fop
bardhuli,ordinary-person
bardhuli,rascal
bardhuli,stupid-person
bardhuli,ordinary
bardhuli,stupid
bari,barium
baridi,suffer-a-cold
baridi,air
baridi,cold
baridi,damp
baridi,fever-(intermittent)
baridi,frost
baridi,gentleness
baridi,mildness
baridi,refreshment
baridi,wind
baridi,chill
baridi,coolness
baridi,fever
baridi nyembamba,chill
bariki,bless
bariki,bloom
bariki,prosper
bariki,thrive
bariki,be-successful
bariki,successful
barikia,accept-a-final-bid
barikia,bless-someone
barikia,knock-down-(at-an-auction)
barikia,bid
barikia,bless
barikia,knock-down
barikie,grant-blessings-to
barikie,bless
barikiwa,be-approved-(by-a-government)
barikiwa,be-blessed
barikiwa,be-ratified-(by-a-government)
barikiwa,be-favoured
barikiwa,approved
barikiwa,bless
barikiwa,favour
barikiwa,ratify
bariyo,leftover-(food-served-for-the-following-morning)
bariyo,leftover
barizi,give-an-audience
barizi,attend-a-council
barizi,convene-a-council
barizi,attend-a-meeting
barizi,receive-guests
barizi,hold-a-reception
barizi,sit-(together)-out-of-doors
barizi,sit-in-a-fresh-place
barizi,audience
barizi,council
barizi,meeting
barizi,receive
barizi,reception
barizi,sit
barometa,barometer
barua,send-an-email
barua,certificate
barua,document
barua,letter
barua,testimonial
barua,email
barua,airmail-letter
barua pepe,email
barua ya ndege,letter
barua ya rejesta,register
barubaru,vigorous-young-man
barubaru,vigorous
barudi,gunpowder
baruti,gunpowder
baruti,sulphur
baruti,explosives-expert
baruti,minesweeper
baruwaji,nightjar
bas,agreed
bas,OK
bas,so
bas,stop
bas,and-then
bas,well
bas,well-then
bas,then
basbas,nutmeg-(the-spice)
basbas,nutmeg
basha,playing-cards-king
basha,homosexual-man-(who-performs-penetration)
basha,cards
basha,homosexual
bashasha,cheerful
bashasha,friendly
bashasha,jovial
bashasha,cordiality
bashasha,joyfulness
bashasha,kindness
bashasha,smiling
bashiri,announce
bashiri,convey-(a-report-or-news)
bashiri,deliver-(a-report-or-news)
bashiri,interpret
bashiri,bring-news
bashiri,predict
bashiri,report
bashiri,convey
bashiri,deliver
bashiri,news
bashiriwa,be-announced
bashiriwa,be-predicted
bashiriwa,announce
bashiriwa,predict
basi,adequate
basi,enough
basi,then
basi,well
basi,agreed
basi,OK
basi,so
basi,stop
basi,and-then
basi,very-well
basi,motorbus
basi,bus
basi!,stop
basibasi,nutmeg-(the-spice)
basibasi,nutmeg
bassi,agreed
bassi,OK
bassi,so
bassi,stop
bassi,and-then
bassi,very-well
bassi,well
bassi,then
bastola,pistol
bastola,revolver
basua,confusion-(of-ideas)
basua,weakness-(of-intellect)
basua,confusion
basua,weakness
bata,duck
bata,walk-flatfooted
bata,waddle
bata,walk-like-a-duck
bata,fulvous-tree-duck
bata,white-faced-tree-duck
bata,African-black-duck
bata,widgeon
bata,green-winged-teal
bata,Cape-teal
bata,red-billed-teal
bata,yellow-billed-duck
bata,hottentot-teal
bata,pintail
bata,garganey
bata,southern-pochard
bata,northern-pochard
bata,tufted-duck
bata,maccoa-duck
bata,ferruginous-duck
bata,fulvous-whistling-duck
bata,white-faced-whistling-duck
bata,flatfooted
bata,walk
bata bawa-kijani,teal
bata bukini,goose
bata bukini,spur-winged-goose
bata bukini,knob-billed-goose
bata bukini,Egyptian-goose
bata bukini bawa-kijani,goose
bata bukini nyundo,goose
bata bukini wa Misri,goose
bata domo-buluu,teal
bata domo-jekundu,teal
bata domo-kijivu,widgeon
bata domo-njano,duck
bata jicho-jekundu,pochard
bata kichwa-chekundu,pochard
bata kipini,pintail
bata kishungi,duck
bata kusi,teal
bata macho-meupe,duck
bata makoa,duck
bata mchirizi-mweupe,garganey
bata mweusi,duck
bata mzinga,turkey
bata salili,pygmy-goose
bata salili,goose
batabata,walk-flatfooted
batabata,waddle
batabata,walk-like-a-duck
batabata,flatfooted
batabata,walk
bata-miti rangi-mbili,duck
bata-miti uso-mweupe,duck
batela,small-boat
batela,boat
bathdei,birthday
bati,corrugated-iron
bati,galvanized-iron-sheet
bati,metal
bati,sheet-metal
bati,roof-of-metal
bati,tin
bati,zinc
bati,iron
bati,roof
batili,annul
batili,cancel
batili,declare-invalid
batili,invalidate
batili,revoke
batili,deceitful
batili,dishonest
batili,ineffective
batili,insincere
batili,invalid
batili,worthless
batilifu,deceitful
batilifu,dishonest
batilifu,ineffective
batilifu,insincere
batilifu,invalid
batilifu,worthless
batilika,be-annulled
batilika,be-cancelled
batilika,be-ineffective
batilika,be-worthless
batilika,annul
batilika,cancel
batilika,ineffective
batilika,worthless
batilisha,annul
batilisha,cancel
batilisha,disdain
batilisha,make-ineffective
batilisha,pass-off-as-nothing
batilisha,make-worthless
batilisha,ineffective
batilisha,pass-off
batilisha,worthless
batini,innermost-intentions
batini,innermost-thoughts
batini,intentions
batini,thoughts
batiza,baptize
batiza,baptism
batli,logbook-(of-a-ship)
batli,logbook
bato,mark-(on-the-skin)
bato,ringworm-(on-the-head)
bato,spot-(on-the-skin)
bato,mark
bato,ringworm
bato,spot
batobato,spot-(on-animals)
batobato,stripe-(of-animals)
batobato,coloured-marking-(on-animals)
batobato,flat-open-place
batobato,level-place
batobato,dancing-place
batobato,dancing
batobato,flat
batobato,level
batobato,marking
batobato,spot
batobato,stripe
batua,walk-flatfooted
batua,waddle
batua,flatfooted
bau,board
bau,divining-board
bau,game-played-on-a-board
bau,goal
bau,platform-(at-railroad-stations)
bau,score
bau,game
bau,platform
baura,anchor-(with-two-flukes)
baura,anchor
bavu,force
bavu,power
bavu,strength
bavu,violence
bavuni,along
bavuni,alongside
bavuni,at-the-side
bavuni,on-the-other-side
bavuni,sideward
bavuni,side
bawa,wing
bawaba,hinge
bawabu,doorkeeper
bawabu,porter
bawasili,haemorrhoids
bawasili,piles
bawasiri,haemorrhoids
bawasiri,piles
baya,bad
baya,evil
baya,wicked
bayana,clear
bayana,evident
bayana,famous
bayana,legible
bayana,obvious
bayana,plain
bayana,well-known
bayana,certainty
bayana,clarity
bayana,incontrovertible-fact
bayana,fact
bayana,well
bayini,make-clear
bayini,know-with-certainty
bayini,recognize
bayini,see-clearly
bayini,show
bayini,clear
bayini,know
bayini,see
bazazi,cheat
bazazi,dealer
bazazi,gambler
bazazi,hawker
bazazi,seller
bazazi,sharper
bazazi,speculator
bazazi,street-vendor
bazazi,swindler
bbc,English-(language)
BBC,English
beba,carry
beba,transport
beba,tune-(a-radio-etc.)
beba,tune
bebea,shake-something
bebea,swing-something
bebea,wave-something
bebea,shake
bebea,swing
bebea,wave
beberu,billy-goat
beberu,he-goat
beberu,male-animal-(especially-of-certain-domestic-varieties)
beberu,strong-man
beberu,strong
beberu,hard
beberu,malodorous-person
beberu,imperialist
beberu,imperialistic
beberu,dictatorial
beberu,goat
beberu,male
beberu,malodorous
bebesha,put-a-load-on-the-back-or-head
bebesha,make-carry
bebesha,steal
bebesha,swipe
bebesha,carry
bebesha,load
bedani,sticky-substance-used-for-dressing-women's-hair.
bedani,seed-of-the-bedani-plant
bedani,hair
bedani,seed
bedari,Look-out!
bedari,take-care!
bedari,Watch-out!
bedari,look
bedari,take-care
bedari,watch
bedawi,nomad
bedawi,tramp
bedawi,vagrant
bedeni,Arab-sailing-vessel-with-cut-water-and-sharp-stern
bedeni,vessel
bedui,Bedouin
bedui,nomad
bedui,tramp
bedui,vagrant
bee,At-your-service!
bee,Yes-sir-(ma'am)!
bee,yes-(used-by-females)
bee,service
bee,yes
bee!,yes
bega,shoulder
begi,bag
begi,sack
behedani,sticky-substance-used-for-dressing-women's-hair
behedani,seed-of-the-bedani-plant
behedani,hair
behedani,seed
behewa,train-carriage
behewa,courtyard-(inner)
behewa,railroad-car
behewa,empty-space-(in-gen.)
behewa,storage-area
behewa,carriage
behewa,courtyard
behewa,space
behewa,storage
bei,price
bei,value
bei,what-is-the-price?
bei gani?,price
beit,house
beja,treat-with-contempt
beja,disdain
beja,scorn
beja,contempt
beki,back
bekoni,bacon
bekua,treat-with-contempt
bekua,divert
bekua,keep-off
bekua,parry
bekua,take-by-force
bekua,contempt
bekua,take
belaghami,discharge
belaghami,excretion
belaghami,mucus
belaghami,phlegm
belaghami,saliva
Belarusi,Belarus
beled,district-(of-a-city)
beled,district
beleko,cloth-sling-used-for-carrying-children-on-the-back.
beleko,sling
belenga,boast
belenga,brag
belenga,show-off
belenga,strut
belewasi,ape-(kind-of)
belewasi,ape
belghamu,discharge
belghamu,excretion
belghamu,mucus
belghamu,phlegm
belghamu,saliva
Belize,Belize
beluwa,care
beluwa,difficulty
beluwa,trouble
beluwa,worry
bemba,annoy
bemba,cajole
bemba,coax
bemba,flatter
bemba,flirt
bemba,meddle-in-someone's-affairs
bemba,pester
bemba,seduce
bemba,carry-tales
bemba,wheedle
bemba,meddle
bemba,tales
bembe,dessert-(presented-as-a-gift-during-Ramadhan-and-on-visits)
bembe,confectionery
bembe,desert
bembe,sweet
bembea,inquire-secretly-into
bembea,swing
bembea,oscillate
bembea,rock
bembea,trapeze
bembea,inquire
bembejea,obtain-by-coaxing
bembejea,curry-favour
bembejea,ingratiate-oneself
bembejea,coax
bembejea,favour
bembejea,ingratiate
bembeleza,caress-(a-child)
bembeleza,coax
bembeleza,comfort
bembeleza,persuade
bembeleza,soothe
bembeleza,woo
bembeleza,implore
bembeleza,pet
bembeleza,caress
bembelezwa,be-coaxed
bembelezwa,be-quieted
bembelezwa,be-soothed
bembelezwa,coax
bembelezwa,quiet
bembelezwa,soothe
bendari,anchorage
bendari,harbour
bendari,port
bendari,roadstead
bendera,flag
bendera,banner
bendera,fly-the-flag
bendera,hoist-the-flag
bendere,haul-down-a-flag
bendi,band-(jazz)
bendi,orchestra
bendi,band
beneti,bayonet
bengi,bank-(savings)
bengi,bank
beni,band-(jazz)
beni,band
beni,orchestra
benibeni,amiss
benibeni,askew
benibeni,awry
benibeni,edgeways
benibeni,sideways
benibeni,not-straight
benibeni,wrong
benibeni,straight
benini,Benin
benki,bank
benki,savings
benua,protrude
benua,stick-out
benua,put-forward
benua,swagger
benua,throw-out-one's-chest
benua,put
benua,stick
benua kifua,chest
benua kifua,swagger
benuka,bulge
benuka,protrude
benulia,protrude-toward
benulia,protrude
benusha,push-out
benusha,push
benzi,Mercedes-Benz
benzi,luxury-car
bepari,capitalist
bepari,hoarder
bepari,imperialist
bepari,dishonest-merchant
bepari,monopolist
bepari,merchant
bera,contemptuously
bera,despise
bera,disdain
bera,scorn
bera,contemptuous
beramu,flag
berenge,railway-car
berenge,railway
beresati,cloth-(kind-of)
beresati,cloth
bereu,asphalt
bereu,mixture-of-oil-and-lime-for-caulking-boats
bereu,pitch
bereu,tar
bereu,caulking
berili,beryllium
berkeli,berkelium
beseni,basin
beseni,dish
besera,frame-for-mosquito-netting
besera,frame
bet,house
betabeta,meander-(of-a-road-or-river)
betabeta,rotate
betabeta,turn
betabeta,twist
betabeta,wind
betabeta,meander
betela,small-boat
betela,boat
beti,cartridge
beti,house
beti,paragraph
beti,poem
beti,leather-pouch
beti,sections
beti,stanza-of-a-song
beti,strophes
beti,verses
beti,pouch
beti,stanza
betri,battery
betua,incline
betua,lower
beua,abhor
beua,despise
beua,detest
beua,disdain
beua,displease
beua,disregard
beua,offend
beua,scorn
beua,slight
beusha,cause-offense
beusha,offense
beza,despise
beza,disdain
beza,disregard
beza,neglect
beza,scorn
beza,slight
beza,think-little-of
beza,think
bezi,disdainful
bezo,contempt-(usually-of-words-or-admonitions)
bezo,insult
bezo,scorn
bezo,contempt
bi,by
bi,in
bi,with
bi,by-means-of
bia,basin
bia,beer
bia,business
bia,clay-utensil
bia,company
bia,co-operation
bia,earthen-vessel
bia,partnership
bia,clay-vessel
bia,co
bia,vessel
biabia,like-to-do-something
biabia,diligent
biabia,be-industrious
biabia,industrious
biabia,enjoy
biarusi,bride
biashara,business
biashara,commerce
biashara,company
biashara,concern
biashara,trade
biashara,microenterprise
biashara,small-business
biashara,international-trade
biashara,internal-trade
biashara,external-trade
biashara ndogondogo,business
biashara ndogondogo,microenterprise
biashara ya kimataifa,trade
biashara ya ndani,trade
biashara ya ngono,pornography
biashara ya nje,external-trade
bibi,grandmother
bibi,woman
bibi,lady
bibi,madam
bibi,Mrs
bibi,Ms
bibi,Miss
bibi,housewife
bibi,mistress
bibi,concubine
bibi mkubwa,madam
bibiarusi,bride
bibidia,show-contempt-by-protruding-the-lower-lip
bibidia,contempt
bibie,my-lady-(respectful-address)
bibie,madam
bibie,lady
bibishamba,agricultural-extension-officer-(female)
bibishamba,officer
biblia,bible
bibo,cashew-apple
bibo,cashew
bichboi,beach-boy-(who-assists-passengers-in-the-harbour)
bichboi,beach-boy
bichi,fresh
bichi,immature
bichi,raw
bichi,uncooked
bichi,unripe
bichi,young
bichi,damp-(earth)
bichi,moist-(earth)
bichi,earth
bichi koma,beachcomber
bidaa,goods
bidaa,merchandise
bidani,front-or-back-piece-of-a-kanzu
bidani,clothes
bidhaa,commodities
bidhaa,goods
bidhaa,merchandise
bidhaa,trade-goods
bidhaa fulani,such-and-such
bidhalika,again
bidhalika,at-the-same-time
bidhalika,similarly
bidhalika,likewise
bidhalika,same-time
bidi,compel
bidi,force-(always-used-impersonally)
bidi,necessitate
bidi,obligate
bidi,oblige
bidi,exert-pressure
bidi,strain
bidi,be-obligatory
bidi,pressure
bidi,force
bidi,obligatory
bidii,exertion
bidii,effort
bidii,energy
bidii,energetically
bidii,exert-oneself
bidii,display-energy
bidii,work-hard
bidii,diligence
bidii,industry
bidii,diligently
bidii,industriously
bidii,assiduously
bidii,activity
bidii,alacrity
bidii,struggle
bighairi,apart-from
bighairi,except
bighairi,without
bighairi,apart
bigija,hold-fast-and-squeeze
bigija,hold-fast
bigili,arena
biginya,hold-fast-and-squeeze
biginya,hold-fast
bihi,abdicate
bihi,forego
bihi,forgive-(a-debt-etc.)
bihi,renounce
bihi,repudiate
bihi,revoke
bihi,withdraw
bihi,forgive
bikari,compass-(for-drawing)
bikari,compass
bikira,something-newly-begun
bikira,something-untouched
bikira,virgin
bikira,virginity
bikira,begun
bikira,untouched
bikiri,deflower
bila,without
bila idadi,uncountable
bila kiasi,immoderate
bila kiasi,inexact
bila kiasi,measure
bila kifano,unequalled
bila kifano,unique
bila kukawia,without-delay
bila kukawia,delay
bila nia,unintentionally
bila shaka,undoubtedly
bila ya hiari yake,control
bilashi,no-reason
bilashi,gratuitously
bilashi,in-vain
bilashi,for-nothing
bilashi,for-no-reason
bilashi,gratuitous
bilashi,nothing
bilashi,reason
bilau,rice-boiled-with-meat
bilau,boiled-rice-with-raisins-and-ghee
bilau,rice
bilauri,glass
bilauri,drinking-glass
bilauri,tumbler
bilauri,crystal
bildi,sounding-lead
bildi,weight-(of-a-clock)
bildi,lead
bildi,weight
bileshi,gratuitously
bileshi,in-vain
bileshi,for-nothing
bileshi,gratuitous
bileshi,nothing
bili,bill
bilimbi,fruit-of-the-cucumber-tree
bilimbi,fruit
bilingani,eggplant-(fruit)
bilingani,fruit-of-mbilingani
bilingani,aubergine
bilingani,eggplant
bilingani,fruit
bilioni,billion
bilisi,entice
bilisi,incite
bilisi,stir-up
bilisi,tempt
bilisi,devil
bilisi,enticement
bilisi,Satan
bilisi,temptation
bilisi,stir
biliwili,fish-(kind-of)
biliwili,fish
bilula,faucet-(water)
bilula,tap
bilula,faucet
bima,insurance
bima,lottery
bima,raffle
bimbashi,rank-of-non-commissioned-officer
bimbashi,officer
bimbiriza,flame-up
bimbiriza,flare-up
bimbiriza,flame
bimbiriza,flare
bimbirizana,exasperate-each-other
bimbirizana,provoke-each-other
bimbirizana,quarrel
bimbirizana,exasperate
bimbirizana,provoke
bin,son-of
bin,cousin
bin,son
binaadamu,human-being
binadamu,citizen
binadamu,fellow
binadamu,human-being
binadamu,man
binadamu,son-of-Adam
binadamu,human
binadamu,son
binafsi,personal
binafsi,private
binafsi,personally
binafsi,privately
binafsi,herself
binafsi,himself
binafsi,itself
binafsi,myself
binafsi,oneself
binafsi,ourselves
binafsi,themselves
binafsi,yourself
binafsi,yourselves
binafsisha,privatize
binafsishwa,be-privatized
binafsishwa,privatize
bin-ami,cousin
binamu,cousin-(male)
binamu,cousin
binda,bind
binda,enclose
binda,hem
binda,lady's-finger
binda,fruit-of-mbinda
binda,okra
binda,finger
bingiria,roll-(a-stone-etc.)
bingiria,roll
bingwa,capable
bingwa,competent
bingwa,capable-person-(worker)
bingwa,expert
bingwa,specialist
bingwa,competent-person-(worker)
bingwa,worker
bini,counterfeit
bini,fake
bini,forge
bini,hammer
binti,daughter
binti,young-lady
binti,prefix-in-the-names-of-certain-birds-and-plants.
binti,prefix
binti ali,cassava-(variety-of)
binti ali,cassava
binti athmani,cassava-(variety-of)
binti athmani,cassava
bintiamu,cousin-(female)
bintiamu,cousin
bintiye,daughter-(his-or-hers)
bintiye,daughter
binuru,reply-to-the-greeting-alamsiki-(cf.)
binuru,reply
binya,nip
binya,pinch
binya,tweak
binzari,spice-(us.--curry-powder)
binzari,spice
bioanuai,biodiversity
biokemia,biochemistry
biolojia,biology
biri,tobacco-leaf-(rolled-up-for-smoking)
biri,cigar
biri,tobacco
biriani,highly-spiced-dish-of-meat-and-rice
biriani,rice-dish-with-meat-and-pepper-etc.
biriani,rice
Birigiji,Belgian
Birigiji,cloth-variety-of-a-light-brownish-yellow-colour
birigiji,cloth
birika,cistern
birika,kettle
birika,tank
birika,metal-vessel-for-water
birika,vessel
birimbi,fruit-of-the-cucumber-tree.
birimbi,fruit
biringa,be-curved
biringa,roll-or-fall-over
biringa,become-round
biringa,wind-up
biringa,curve
biringa,roll
biringa,round
biringa,wind
biringani,aubergine
biringani,eggplant
biringishana,cause-each-other-to-roll-or-fall-over
biringishana,roll
birinzi,highly-spiced-dish-of-meat-and-rice
birinzi,rice
bisari,annual-edible-plant
bisari,plant
bisbis,screwdriver
bisha,argue
bisha,jest
bisha,joke
bisha,knock
bisha,oppose
bisha,quarrel
bisha,rap-(on-a-door)
bisha,resist
bisha,tack
bisha,rap
bisha hodi,knock
bisha hodi,call
bisha hodi,enter
bishana,argue-(with-each-other)
bishana,dispute-(with-each-other)
bishana,quarrel-(with-each-other)
bishana,tease-(each-other)
bishana,wrangle
bishana,argue
bishana,depute
bishana,quarrel
bishana,tease
bishano,argument
bishano,contention
bishaushi,sergeant
bishi,fault-finding
bishi,fun-loving
bishi,grumbling
bishi,humorous
bishi,nagging
bishi,obstinate
bishi,quarrelsome
bishi,fault
bishi,fun
bishia,argue-with
bishia,argue
bisho,blow-(on-the-door)
bisho,knock-(on-the-door)
bisho,tacking
bisho,blow
bisho,knock
bisi,parched-corn
bisi,roasted-corn
bisi,maize
bisi,popcorn
bisi,corn
bisibisi,screwdriver
biskiti,biscuit
biskiti,cracker
biskuti,biscuit
biskuti,cookie
bismillahi,in-the-name-of-Allah!
bismuthi,bismuth
bitana,lining-(of-clothing)
bitana,thin-fabric
bitana,cloth
bitarehe,dated-(in-letters)
bitarehe,date
biti,damp-(earth)
biti,moist-(earth)
biti,fresh
biti,immature
biti,raw
biti,unripe
biti,young
biti,earth
bitozi,fly-guy
bivu,ripe
bivu,cooked
bivu,well-done
biwi,heap-(of-weeds-or-leaves-or-refuse)
biwi,pile-(of-weeds-or-leaves-or-refuse)
biwi,heap
biwi,pile
bizari,curry-powder
bizari,grain-(of-pepper
bizari,#NAME?
bizari,-etc.)
bizari,seed-(of-pepper-or-coriander-etc.)
bizari,grain
bizari,seed
bizi,busy
bizimu,brooch
bizimu,buckle
bizimu,clasp
bizimu,fastener
bk,AD
blanketi,blanket
blausi,blouse
blogu,blog
bloo,be-astonished-with-wonder-or-admiration-etc.
bloo,astonish
bluu,blue
bluu,bleach
bluu,bluing
boba,bind
boba,tie
bobari,chisel
bobari,gouge
bobo,areca-nut
bobo,betel-nut
bobo,areca
bobo,betel
boboka,blabber
boboka,blurt-out
boboka,let-the-cat-out-of-the-bag
boboka,talk-indiscreetly
boboka,let
boboka,talk
bobokwa,blabber
bocho,stone-fish
bodi,board
bodi,body-(of-an-automobile)
bodi,body
bodoa,boast
bodoa,praise-oneself
bodoa,praise
boflo,loaf-of-bread-(round)
boflo,loaf
bofu,balloon
bofu,bladder
bofulo,bread-(European-type)
bofulo,bread
bofya,click
boga,gourd-(large-and-edible-fruit-of-mboga)
boga,pumpkin
boga,gourd
bohara,member-of-the-Bohora-(sect-of-Indian-Moslems)
bohara,bohora
bohari,annals
bohari,chronicle
bohari,go-down
bohari,department-store
bohari,store-(large)
bohari,store-house
bohari,warehouse
bohari,go
bohari,store
bohora,member-of-the-Bohora-(sect-of-Indian-Moslems)
bohora,bohora
boi,boy
boi,house-servant
boi,waiter
boi,servant
boji,new-beer
boji,intoxicating-beverage
boji,oatmeal-porridge
boji,beer
boji,intoxicant
boji,porridge
bokhari,annals
bokhari,chronicle
bokhari,department-store
bokhari,store-(large)
bokhari,storehouse
bokhari,warehouse
bokhari,store
bokoa,break-in
bokoa,decompose
bokoa,disintegrate
bokoa,have-a-good-harvest
bokoa,invade
bokoa,penetrate-forcibly
bokoa,harvest
bokoa,penetrate
bokoboko,banana-(variety-of)
bokoboko,something-gelatinous
bokoboko,mash-(food)
bokoboko,meat-pie-(kind-of)
bokoboko,something-soft
bokoboko,sugarcane-(type-with-soft-outer-part)
bokoboko,hot-wheat-cereal-with-meat-and-ghee
bokoboko,banana
bokoboko,cereal
bokoboko,gelatinous
bokoboko,mash
bokoboko,pie
bokoboko,soft
bokoboko,sugarcane
bokoka,come-off-(button-etc.)
bokoka,be-detached
bokoka,fall-off-(button-etc.)
bokoka,come-loose-(button-etc.)
bokoka,be-separated
bokoka,come
bokoka,detached
bokoka,fall-off
bokoka,loose
bokoka,separated
bolamvuvi,fish-with-white
bolamvuvi,#NAME?
bolamvuvi,fish
Bolivia,Bolivia
boma,stable-(for-cattle)
boma,enclosure
boma,enclose
boma,fence-in
boma,fort
boma,fortress
boma,palisade
boma,stockade
boma,wall
boma,fortify
boma,mound
boma,pile-of-earth
boma,pile-of-stones
boma,government-administrative-office
boma,castle
boma,framework-(of-a-house)
boma,mainstay
boma,earth
boma,house
boma,office
boma,stable
boma,stones
boma kubwa,mainstay
bomba,pipe
bomba,hose-pipe
bomba,pipeline
bomba,tap-(for-water)
bomba,pump
bomba,faucet
bomba,chimney
bomba,smokestack
bomba,stack-(of-a-ship)
bomba,syringe
bomba,hypodermic-needle
bomba,needle
bomba,stack
bomba,tap
bombo,sniffles
bombo,shorts-(baggy-type)-(pair-of)
bombo,long-tailed-male-bird-with-black-and-white-colours
bombo,#NAME?
bombo,shorts
bombo,whydah
bombom,bomb
bombom,shell
bombom,influenza
bombom,grippe
bombom,pneumonia
bombwe,carving
bombwe,model
bombwe,ornament
bombwe,pattern
bombwe,sculpture
bombwe,larva
bomla,lizard-(kind-of)
bomla,lizard
bomoa,destroy
bomoa,demolish
bomoa,tear-down
bomoa,break-down
bomoa,pierce
bomoa,break-through
bomoa,break
bomoa,tear
bomoka,collapse
bomoka,fall-down
bomoko,demolished-building
bomoko,collapse
bomoko,demolishing-(act-of)
bomoko,destroying-(act-of)
bomoko,landslide
bomoko,ruins-(of-a-house)
bomoko,building
bomoko,demolish
bomoko,destroying
bomoko,ruins
bomolea,destroy-for
bomolea,destroy
bomolewa,be-broken-down
bomolewa,broken
bomu,bomb
bomu,loud-noise
bomu,dance-(kind-of)
bomu,dance
bomu,noise
bonas,bonus
bonas,dividend
bonas,premium
bonas,prize
bonde,hollow
bonde,low-ground
bonde,valley
bonde,Rift-Valley
bonde la mto,riverbed
Bonde la Ufa,rift
bondia,boxer
bonga,speak-nonsense
bonga,speak
bonge,ball-(of-yarn)
bonge,clod-(of-earth)
bonge,lump
bonge,tablet
bonge,ball
bonge,clod
bongo,brain
bongo,Dar-es-Salaam
bongo,Tanzania
bongo,bongo
bong'oa,bend-down
bong'oa,bow
bong'oa,show-one's-respect-for-someone
bong'oa,stoop
bong'oa,respect
bono,fish-(kind-of)
bono,fish
bonobo,bonobo
bonyea,be-bruised
bonyea,be-crushed
bonyea,be-disheartened-(fig.)
bonyea,give-way
bonyea,sink-in
bonyea,be-soft
bonyea,be-yielding
bonyea,bruise
bonyea,crush
bonyea,dishearten
bonyea,soft
bonyea,yielding
bonyeka,be-dented
bonyeka,dent
bonyeza,squeeze-out
bonyeza,press-in
bonyeza,put-through-the-wringer-(during-examinations
bonyeza,-etc.)
bonyeza,press
bonyeza,squeeze
bonyeza,wringer
boosa,be-lame
boosa,lame
bopa,become-hollow
bopa,sink-in
bopa,feel-soft-(fruit-or-sores)
bopa,hollow
bopa,sink
bopa,soft
bopo,dent
bopo,depression
bopo,furrow
bopo,groove
bopo,hole
bopo,pit
bopo,soft-place
bora,excellent
bora,fine
bora,best
bora,first-class
bora,better
bora,improved
bora,first
boresha,improve
boresha,upgrade
bori,fruit-of-the-mkunazi-tree
bori,medium-size-elephant-tusk
bori,barium
bori,fruit
bori,tusk
boriti,beam
boriti,girder
boriti,thick-mangrove-pole
boriti,post
boriti,pole
borohoa,dish-of-cooked-beans
borohoa,beans
boromoka,fall-off
boromoka,fall
boronga,botch
boronga,bungle
boronga,confuse
boronga,throw-into-disorder
boronga,do-sloppy-work
boronga,disorder
boronga,sloppy
borongo,confusion
borongo,disorder
borongo,mess
borongo,muddle
borongo,spoiled-work
borongo,spoiled
boroni,boron
bosi,boss
Bosnia,Bosnia-and-Herzegovina
Bosnia na Hezegovina,Bosnia
botania,botany
boti,boat-(with-engine)
boti,boat
botswana,Botswana
bovu,rotten
bovu,spoiled
bovu,decayed
bovu,bad
bovu,dilapidated
bovu,defective
bovu,wretched
bovu,unhealthy
bovu,unwholesome
bovu,worthless
bovu,unreliable
bovu,wretch
boya,buoy
boya,float-on-fishing-nets
boya,float
boza,beer
boza,intoxicating-beverage
boza,narcotic
boza,intoxicant
bozi,stupid
bozi,useless
bozi,fool
bozi,idiot
bozibozi,stupid
bozibozi,useless
bradha,brother
brashi,brush
brasi,brass
brazili,Brazil
breki,apply-the-brakes
breki,brake-(of-automobile
breki,-etc.)
breki,brake
Briteni,Great-Britain
Briteni,Britain
bromi,bromine
bruda,brother
Brunei,Brunei
bua,stalk-(of-millet-or-maize-or-grass)
bua,stem-(of-millet-or-maize-or-grass)
bua,cigar-wrasse
bua,stalk
bua,stem
bua,wrasse
buabua,cut-(a-little-of-the-top-of-something-)
buabua,hew-(a-little-off-the-top-of-something)
buabua,slice-(a-little-off-the-top-of-something)
buabua,white-winged-black-tern
buabua,lesser-noddy
buabua,brown-noddy
buabua,whiskered-tern
buabua,cut
buabua,hew
buabua,slice
buabua bawa-jeupe,tern
buabua domo-jembamba,noddy
buabua kahawia,noddy
buabua sharubu,tern
buana,Lord
buana,Mr.--(term-of-address)
buana,owner
buana,proprietor
buana,sir-(term-of-address)
buana,Mr
buana,sir
buathi,set-up
buathi,place-upright
buathi,set
buathi,upright
buba,framboesia
buba,yaws
bubu,dumb-(voiceless)-person
bubu,mute-person
bubu,nipple
bubu,dumb
bubu,mute
bubujika,bubble-out
bubujika,burst-out
bubujika,explode
bubujika,foam-up
bubujika,gush-out
bubujika,stream-out
bubujika,burst
bubujika,foam
bubujika,gush
bubujika,stream
bubujiko,bubbling-up
bubujiko,bursting-forth
bubujiko,spring-(of-water)
bubujiko,bubbling
